Agent,Answered (Y/N),Avg Talk Duration,Call Id,Date,Resolved,Time,Topic,Satisfaction rating,Speed of answer in seconds
Greg,Y,30-12-1899 00:04:32,ID0255,2021-01-05,N,30-12-1899 13:59:31,Admin Support,3,74
Joe,Y,30-12-1899 00:05:46,ID0256,2021-01-05,Y,30-12-1899 13:59:31,Technical Support,4,96
Diane,Y,30-12-1899 00:01:41,ID0257,2021-01-05,Y,30-12-1899 14:42:43,Admin Support,1,110
Jim,Y,30-12-1899 00:02:38,ID0258,2021-01-05,N,30-12-1899 14:42:43,Streaming,3,110
Dan,Y,30-12-1899 00:03:03,ID0259,2021-01-05,Y,30-12-1899 15:18:43,Technical Support,4,117
Becky,Y,30-12-1899 00:05:53,ID0260,2021-01-05,Y,30-12-1899 15:18:43,Admin Support,3,44
Diane,Y,30-12-1899 00:06:02,ID0261,2021-01-05,Y,30-12-1899 15:20:10,Contract related,4,47
Greg,Y,30-12-1899 00:01:16,ID0262,2021-01-05,Y,30-12-1899 15:20:10,Admin Support,3,97
Greg,Y,30-12-1899 00:02:39,ID0263,2021-01-05,Y,30-12-1899 15:31:41,Streaming,4,67
Diane,Y,30-12-1899 00:06:48,ID0264,2021-01-05,Y,30-12-1899 15:31:41,Streaming,3,72
Becky,Y,30-12-1899 00:04:21,ID0265,2021-01-05,Y,30-12-1899 15:31:41,Contract related,3,68
Joe,Y,30-12-1899 00:06:22,ID0266,2021-01-05,Y,30-12-1899 15:31:41,Payment related,5,98
Joe,Y,30-12-1899 00:00:56,ID0267,2021-01-05,Y,30-12-1899 15:37:26,Streaming,3,120
Dan,Y,30-12-1899 00:02:33,ID0268,2021-01-05,Y,30-12-1899 15:37:26,Payment related,1,13
Jim,Y,30-12-1899 00:01:47,ID0269,2021-01-05,Y,30-12-1899 15:44:38,Admin Support,5,95
Martha,Y,30-12-1899 00:00:42,ID0270,2021-01-05,Y,30-12-1899 15:44:38,Payment related,5,31
Dan,Y,30-12-1899 00:06:22,ID0271,2021-01-05,Y,30-12-1899 16:06:14,Streaming,3,113
Martha,Y,30-12-1899 00:04:40,ID0272,2021-01-05,Y,30-12-1899 16:06:14,Technical Support,3,116
Martha,Y,30-12-1899 00:05:29,ID0273,2021-01-05,N,30-12-1899 16:16:19,Admin Support,5,94
Martha,Y,30-12-1899 00:04:42,ID0274,2021-01-05,N,30-12-1899 16:16:19,Admin Support,4,51
Diane,Y,30-12-1899 00:04:07,ID0275,2021-01-05,Y,30-12-1899 16:27:50,Technical Support,4,60
Diane,Y,30-12-1899 00:06:04,ID0276,2021-01-05,Y,30-12-1899 16:27:50,Contract related,2,59
Stewart,N,,ID0277,2021-01-05,N,30-12-1899 17:25:26,Technical Support,,
Greg,N,,ID0278,2021-01-05,N,30-12-1899 17:25:26,Payment related,,
Joe,N,,ID0279,2021-01-05,N,30-12-1899 17:29:46,Technical Support,,
Dan,Y,30-12-1899 00:03:33,ID0280,2021-01-05,Y,30-12-1899 17:29:46,Contract related,4,16
Diane,Y,30-12-1899 00:01:51,ID0281,2021-01-05,Y,30-12-1899 17:38:24,Technical Support,3,81
Joe,Y,30-12-1899 00:06:46,ID0282,2021-01-05,Y,30-12-1899 17:38:24,Streaming,1,65
Martha,Y,30-12-1899 00:03:04,ID0283,2021-01-05,Y,30-12-1899 17:44:10,Streaming,2,55
Martha,N,,ID0284,2021-01-05,N,30-12-1899 17:44:10,Technical Support,,
Martha,Y,30-12-1899 00:02:25,ID0285,2021-01-05,Y,30-12-1899 17:57:07,Technical Support,4,31
Diane,Y,30-12-1899 00:05:13,ID0286,2021-01-05,Y,30-12-1899 17:57:07,Streaming,2,45
Greg,N,,ID0287,2021-01-06,N,30-12-1899 09:08:38,Technical Support,,
Stewart,Y,30-12-1899 00:02:09,ID0288,2021-01-06,Y,30-12-1899 09:08:38,Payment related,5,43
Stewart,Y,30-12-1899 00:05:56,ID0289,2021-01-06,Y,30-12-1899 10:06:14,Technical Support,4,55
Stewart,Y,30-12-1899 00:02:19,ID0290,2021-01-06,Y,30-12-1899 10:06:14,Contract related,3,63
Joe,N,,ID0291,2021-01-06,N,30-12-1899 10:07:41,Payment related,,
Jim,Y,30-12-1899 00:05:52,ID0292,2021-01-06,Y,30-12-1899 10:07:41,Contract related,1,122
Stewart,Y,30-12-1899 00:02:39,ID0293,2021-01-06,Y,30-12-1899 10:32:10,Contract related,4,71
Jim,Y,30-12-1899 00:04:57,ID0294,2021-01-06,Y,30-12-1899 10:32:10,Technical Support,4,54
Stewart,Y,30-12-1899 00:03:22,ID0295,2021-01-06,Y,30-12-1899 10:42:14,Streaming,4,74
Stewart,Y,30-12-1899 00:04:47,ID0296,2021-01-06,Y,30-12-1899 10:42:14,Admin Support,4,125
Dan,Y,30-12-1899 00:03:43,ID0297,2021-01-06,Y,30-12-1899 11:12:29,Payment related,3,110
Becky,N,,ID0298,2021-01-06,N,30-12-1899 11:12:29,Streaming,,
Martha,Y,30-12-1899 00:01:31,ID0299,2021-01-06,Y,30-12-1899 11:29:46,Technical Support,5,74
Diane,Y,30-12-1899 00:04:27,ID0300,2021-01-06,Y,30-12-1899 11:29:46,Payment related,4,80
Dan,N,,ID0301,2021-01-06,N,30-12-1899 11:38:24,Payment related,,
Joe,Y,30-12-1899 00:03:54,ID0302,2021-01-06,Y,30-12-1899 11:38:24,Contract related,2,110
Stewart,Y,30-12-1899 00:03:08,ID0303,2021-01-06,Y,30-12-1899 11:45:36,Payment related,3,26
Greg,N,,ID0304,2021-01-06,N,30-12-1899 11:45:36,Technical Support,,
Joe,Y,30-12-1899 00:01:47,ID0305,2021-01-06,Y,30-12-1899 12:05:46,Admin Support,3,97
Dan,Y,30-12-1899 00:05:40,ID0306,2021-01-06,N,30-12-1899 12:05:46,Admin Support,3,82
Becky,Y,30-12-1899 00:05:53,ID0307,2021-01-06,N,30-12-1899 12:07:12,Streaming,5,102
Jim,Y,30-12-1899 00:00:52,ID0308,2021-01-06,Y,30-12-1899 12:07:12,Admin Support,5,120
Greg,Y,30-12-1899 00:05:19,ID0309,2021-01-06,Y,30-12-1899 13:30:43,Streaming,3,70
Diane,N,,ID0310,2021-01-06,N,30-12-1899 13:30:43,Admin Support,,
Stewart,Y,30-12-1899 00:02:56,ID0311,2021-01-06,Y,30-12-1899 13:58:05,Payment related,3,122
Martha,N,,ID0312,2021-01-06,N,30-12-1899 13:58:05,Streaming,,
Joe,Y,30-12-1899 00:00:55,ID0313,2021-01-06,Y,30-12-1899 14:03:50,Payment related,1,19
Greg,Y,30-12-1899 00:02:37,ID0314,2021-01-06,Y,30-12-1899 14:03:50,Payment related,4,71
Joe,Y,30-12-1899 00:04:59,ID0315,2021-01-06,Y,30-12-1899 14:13:55,Technical Support,1,24
Martha,Y,30-12-1899 00:05:36,ID0316,2021-01-06,Y,30-12-1899 14:13:55,Technical Support,1,67
Martha,Y,30-12-1899 00:04:14,ID0317,2021-01-06,N,30-12-1899 14:32:38,Streaming,3,57
Diane,Y,30-12-1899 00:05:03,ID0318,2021-01-06,Y,30-12-1899 14:32:38,Streaming,4,108
Stewart,Y,30-12-1899 00:04:08,ID0319,2021-01-06,Y,30-12-1899 14:57:07,Payment related,4,99
Stewart,Y,30-12-1899 00:04:52,ID0320,2021-01-06,Y,30-12-1899 14:57:07,Payment related,1,56
Stewart,Y,30-12-1899 00:03:57,ID0321,2021-01-06,Y,30-12-1899 15:02:53,Payment related,3,121
Greg,N,,ID0322,2021-01-06,N,30-12-1899 15:02:53,Admin Support,,
Joe,Y,30-12-1899 00:06:00,ID0323,2021-01-06,Y,30-12-1899 15:12:58,Contract related,1,72
Greg,Y,30-12-1899 00:06:15,ID0324,2021-01-06,Y,30-12-1899 15:12:58,Contract related,4,54
Martha,Y,30-12-1899 00:04:36,ID0325,2021-01-06,Y,30-12-1899 16:17:46,Admin Support,3,30
Jim,Y,30-12-1899 00:01:04,ID0326,2021-01-06,Y,30-12-1899 16:17:46,Payment related,2,44
Greg,Y,30-12-1899 00:01:58,ID0327,2021-01-06,N,30-12-1899 16:22:05,Payment related,4,97
Jim,Y,30-12-1899 00:01:49,ID0328,2021-01-06,Y,30-12-1899 16:22:05,Streaming,3,47
Dan,Y,30-12-1899 00:01:43,ID0329,2021-01-06,Y,30-12-1899 16:27:50,Streaming,3,53
Dan,N,,ID0330,2021-01-06,N,30-12-1899 16:27:50,Contract related,,
Martha,N,,ID0331,2021-01-06,N,30-12-1899 16:35:02,Payment related,,
Jim,N,,ID0332,2021-01-06,N,30-12-1899 16:35:02,Streaming,,
Stewart,Y,30-12-1899 00:03:45,ID0333,2021-01-06,Y,30-12-1899 16:39:22,Admin Support,3,81
Diane,Y,30-12-1899 00:00:34,ID0334,2021-01-06,Y,30-12-1899 16:39:22,Contract related,4,11
Martha,Y,30-12-1899 00:00:53,ID0335,2021-01-06,Y,30-12-1899 17:00:58,Payment related,5,48
Stewart,Y,30-12-1899 00:06:54,ID0336,2021-01-06,Y,30-12-1899 17:00:58,Contract related,5,37
Martha,Y,30-12-1899 00:02:34,ID0337,2021-01-06,Y,30-12-1899 17:19:41,Technical Support,4,115
Greg,Y,30-12-1899 00:00:53,ID0338,2021-01-06,Y,30-12-1899 17:19:41,Payment related,4,81
Becky,N,,ID0339,2021-01-06,N,30-12-1899 17:21:07,Contract related,,
Jim,Y,30-12-1899 00:03:12,ID0340,2021-01-06,Y,30-12-1899 17:21:07,Admin Support,5,12
Stewart,Y,30-12-1899 00:02:51,ID0341,2021-01-06,Y,30-12-1899 17:22:34,Admin Support,3,75
Jim,Y,30-12-1899 00:01:17,ID0342,2021-01-06,Y,30-12-1899 17:22:34,Contract related,4,42
Greg,Y,30-12-1899 00:01:45,ID0343,2021-01-06,Y,30-12-1899 17:24:00,Admin Support,5,96
Stewart,Y,30-12-1899 00:01:51,ID0344,2021-01-06,Y,30-12-1899 17:24:00,Payment related,5,58
Dan,Y,30-12-1899 00:05:16,ID0345,2021-01-07,Y,30-12-1899 09:04:19,Contract related,5,62
Greg,Y,30-12-1899 00:02:10,ID0346,2021-01-07,Y,30-12-1899 09:04:19,Payment related,5,74
Becky,Y,30-12-1899 00:01:10,ID0347,2021-01-07,Y,30-12-1899 09:07:12,Technical Support,3,26
Diane,N,,ID0348,2021-01-07,N,30-12-1899 09:07:12,Technical Support,,
Joe,Y,30-12-1899 00:05:08,ID0349,2021-01-07,Y,30-12-1899 09:20:10,Technical Support,2,40
Joe,Y,30-12-1899 00:04:54,ID0350,2021-01-07,Y,30-12-1899 09:20:10,Streaming,3,12
Joe,Y,30-12-1899 00:03:41,ID0351,2021-01-07,Y,30-12-1899 10:14:53,Contract related,5,114
Becky,Y,30-12-1899 00:03:29,ID0352,2021-01-07,Y,30-12-1899 10:14:53,Contract related,4,85
Diane,Y,30-12-1899 00:01:55,ID0353,2021-01-07,Y,30-12-1899 10:23:31,Admin Support,5,52
Greg,Y,30-12-1899 00:04:18,ID0354,2021-01-07,Y,30-12-1899 10:23:31,Streaming,3,60
Joe,Y,30-12-1899 00:05:07,ID0355,2021-01-07,Y,30-12-1899 10:33:36,Admin Support,4,76
Stewart,N,,ID0356,2021-01-07,N,30-12-1899 10:33:36,Contract related,,
Becky,N,,ID0357,2021-01-07,N,30-12-1899 10:48:00,Streaming,,
Joe,Y,30-12-1899 00:01:20,ID0358,2021-01-07,Y,30-12-1899 10:48:00,Streaming,5,25
Greg,Y,30-12-1899 00:02:32,ID0359,2021-01-07,Y,30-12-1899 11:36:58,Streaming,3,37
Dan,Y,30-12-1899 00:05:41,ID0360,2021-01-07,Y,30-12-1899 11:36:58,Admin Support,3,71
Jim,Y,30-12-1899 00:04:37,ID0361,2021-01-07,Y,30-12-1899 11:42:43,Admin Support,1,76
Stewart,Y,30-12-1899 00:06:50,ID0362,2021-01-07,Y,30-12-1899 11:42:43,Technical Support,3,66
Diane,Y,30-12-1899 00:03:25,ID0363,2021-01-07,Y,30-12-1899 11:47:02,Admin Support,3,72
Jim,Y,30-12-1899 00:06:37,ID0364,2021-01-07,Y,30-12-1899 11:47:02,Admin Support,5,47
Jim,N,,ID0365,2021-01-07,N,30-12-1899 12:08:38,Payment related,,
Greg,Y,30-12-1899 00:02:51,ID0366,2021-01-07,Y,30-12-1899 12:08:38,Payment related,5,29
Dan,N,,ID0367,2021-01-07,N,30-12-1899 12:36:00,Streaming,,
Becky,Y,30-12-1899 00:01:40,ID0368,2021-01-07,Y,30-12-1899 12:36:00,Contract related,4,122
Greg,Y,30-12-1899 00:04:06,ID0369,2021-01-07,Y,30-12-1899 12:48:58,Technical Support,5,52
Martha,Y,30-12-1899 00:04:26,ID0370,2021-01-07,Y,30-12-1899 12:48:58,Admin Support,4,33
Joe,Y,30-12-1899 00:02:24,ID0371,2021-01-07,Y,30-12-1899 13:26:24,Payment related,3,123
Greg,Y,30-12-1899 00:02:03,ID0372,2021-01-07,Y,30-12-1899 13:26:24,Technical Support,4,23
Becky,N,,ID0373,2021-01-07,N,30-12-1899 13:30:43,Streaming,,
Stewart,Y,30-12-1899 00:03:25,ID0374,2021-01-07,N,30-12-1899 13:30:43,Admin Support,5,29
Greg,N,,ID0375,2021-01-07,N,30-12-1899 13:42:14,Contract related,,
Becky,Y,30-12-1899 00:03:48,ID0376,2021-01-07,Y,30-12-1899 13:42:14,Streaming,5,54
Dan,Y,30-12-1899 00:04:43,ID0377,2021-01-07,Y,30-12-1899 13:45:07,Streaming,4,14
Dan,Y,30-12-1899 00:04:25,ID0378,2021-01-07,Y,30-12-1899 13:45:07,Payment related,3,11
Joe,Y,30-12-1899 00:04:59,ID0379,2021-01-07,Y,30-12-1899 14:31:12,Payment related,1,84
Martha,Y,30-12-1899 00:02:51,ID0380,2021-01-07,Y,30-12-1899 14:31:12,Payment related,4,21
Martha,Y,30-12-1899 00:05:10,ID0381,2021-01-07,N,30-12-1899 15:53:17,Technical Support,3,81
Dan,N,,ID0382,2021-01-07,N,30-12-1899 15:53:17,Payment related,,
Diane,N,,ID0383,2021-01-07,N,30-12-1899 16:07:41,Admin Support,,
Stewart,Y,30-12-1899 00:06:22,ID0384,2021-01-07,Y,30-12-1899 16:07:41,Technical Support,4,84
Martha,Y,30-12-1899 00:03:35,ID0385,2021-01-07,Y,30-12-1899 16:29:17,Streaming,2,118
Becky,Y,30-12-1899 00:06:15,ID0386,2021-01-07,Y,30-12-1899 16:29:17,Technical Support,2,35
Dan,Y,30-12-1899 00:02:13,ID0387,2021-01-07,Y,30-12-1899 16:40:48,Payment related,3,82
Jim,Y,30-12-1899 00:03:03,ID0388,2021-01-07,Y,30-12-1899 16:40:48,Streaming,4,119
Jim,Y,30-12-1899 00:06:46,ID0389,2021-01-07,Y,30-12-1899 17:03:50,Contract related,2,107
Joe,Y,30-12-1899 00:00:42,ID0390,2021-01-07,Y,30-12-1899 17:03:50,Contract related,4,86
Diane,Y,30-12-1899 00:01:23,ID0391,2021-01-07,Y,30-12-1899 17:39:50,Streaming,4,76
Stewart,Y,30-12-1899 00:03:07,ID0392,2021-01-07,N,30-12-1899 17:39:50,Streaming,3,78
Jim,Y,30-12-1899 00:00:33,ID0393,2021-01-07,Y,30-12-1899 17:47:02,Admin Support,3,118
Diane,N,,ID0394,2021-01-07,N,30-12-1899 17:47:02,Technical Support,,
Joe,Y,30-12-1899 00:02:02,ID0395,2021-01-07,Y,30-12-1899 17:48:29,Admin Support,5,47
Diane,Y,30-12-1899 00:02:58,ID0396,2021-01-07,Y,30-12-1899 17:48:29,Admin Support,2,86
Greg,Y,30-12-1899 00:05:52,ID0397,2021-01-07,Y,30-12-1899 17:55:41,Technical Support,3,76
Jim,Y,30-12-1899 00:03:23,ID0398,2021-01-07,Y,30-12-1899 17:55:41,Payment related,4,32
Joe,Y,30-12-1899 00:03:33,ID0399,2021-01-08,Y,30-12-1899 09:00:00,Admin Support,5,98
Jim,Y,30-12-1899 00:00:37,ID0400,2021-01-08,Y,30-12-1899 09:00:00,Technical Support,4,86
Diane,Y,30-12-1899 00:01:05,ID0401,2021-01-08,Y,30-12-1899 09:24:29,Technical Support,3,37
Greg,Y,30-12-1899 00:04:27,ID0402,2021-01-08,Y,30-12-1899 09:24:29,Admin Support,5,15
Diane,Y,30-12-1899 00:04:13,ID0403,2021-01-08,Y,30-12-1899 09:47:31,Contract related,5,114
Stewart,N,,ID0404,2021-01-08,N,30-12-1899 09:47:31,Payment related,,
Jim,N,,ID0405,2021-01-08,N,30-12-1899 09:59:02,Technical Support,,
Martha,N,,ID0406,2021-01-08,N,30-12-1899 09:59:02,Streaming,,
Martha,Y,30-12-1899 00:02:16,ID0407,2021-01-08,N,30-12-1899 10:42:14,Streaming,3,23
Dan,N,,ID0408,2021-01-08,N,30-12-1899 10:42:14,Payment related,,
Joe,Y,30-12-1899 00:05:41,ID0409,2021-01-08,Y,30-12-1899 10:49:26,Admin Support,3,69
Stewart,Y,30-12-1899 00:06:10,ID0410,2021-01-08,Y,30-12-1899 10:49:26,Contract related,4,15
Becky,Y,30-12-1899 00:05:28,ID0411,2021-01-08,Y,30-12-1899 10:49:26,Technical Support,3,119
Becky,Y,30-12-1899 00:05:17,ID0412,2021-01-08,Y,30-12-1899 10:49:26,Streaming,1,68
Diane,Y,30-12-1899 00:06:10,ID0413,2021-01-08,Y,30-12-1899 11:00:58,Contract related,3,115
Joe,Y,30-12-1899 00:01:11,ID0414,2021-01-08,Y,30-12-1899 11:00:58,Contract related,5,84
Dan,Y,30-12-1899 00:01:17,ID0415,2021-01-08,N,30-12-1899 11:16:48,Contract related,4,59
Diane,Y,30-12-1899 00:03:34,ID0416,2021-01-08,N,30-12-1899 11:16:48,Technical Support,4,112
Dan,N,,ID0417,2021-01-08,N,30-12-1899 11:16:48,Contract related,,
Dan,Y,30-12-1899 00:04:51,ID0418,2021-01-08,Y,30-12-1899 11:16:48,Admin Support,3,39
Jim,Y,30-12-1899 00:06:35,ID0419,2021-01-08,Y,30-12-1899 12:12:58,Streaming,5,31
Dan,Y,30-12-1899 00:03:41,ID0420,2021-01-08,Y,30-12-1899 12:12:58,Streaming,2,112
Greg,Y,30-12-1899 00:02:25,ID0421,2021-01-08,Y,30-12-1899 12:14:24,Streaming,4,49
Greg,Y,30-12-1899 00:06:38,ID0422,2021-01-08,Y,30-12-1899 12:14:24,Technical Support,3,18
Stewart,Y,30-12-1899 00:02:43,ID0423,2021-01-08,Y,30-12-1899 12:38:53,Technical Support,4,80
Dan,Y,30-12-1899 00:02:33,ID0424,2021-01-08,Y,30-12-1899 12:38:53,Admin Support,3,57
Stewart,N,,ID0425,2021-01-08,N,30-12-1899 12:48:58,Contract related,,
Diane,Y,30-12-1899 00:06:18,ID0426,2021-01-08,N,30-12-1899 12:48:58,Contract related,4,87
Diane,N,,ID0427,2021-01-08,N,30-12-1899 13:10:34,Payment related,,
Greg,Y,30-12-1899 00:05:56,ID0428,2021-01-08,Y,30-12-1899 13:10:34,Streaming,3,81
Joe,N,,ID0429,2021-01-08,N,30-12-1899 13:10:34,Technical Support,,
Jim,Y,30-12-1899 00:02:11,ID0430,2021-01-08,Y,30-12-1899 13:10:34,Streaming,5,47
Joe,Y,30-12-1899 00:06:15,ID0431,2021-01-08,Y,30-12-1899 13:17:46,Streaming,4,57
Becky,N,,ID0432,2021-01-08,N,30-12-1899 13:17:46,Payment related,,
Joe,Y,30-12-1899 00:03:55,ID0433,2021-01-08,Y,30-12-1899 13:43:41,Contract related,4,104
Becky,Y,30-12-1899 00:05:46,ID0434,2021-01-08,Y,30-12-1899 13:43:41,Admin Support,3,16
Greg,Y,30-12-1899 00:04:13,ID0435,2021-01-08,Y,30-12-1899 15:37:26,Streaming,4,37
Diane,N,,ID0436,2021-01-08,N,30-12-1899 15:37:26,Admin Support,,
Stewart,Y,30-12-1899 00:02:06,ID0437,2021-01-08,Y,30-12-1899 15:43:12,Technical Support,4,61
Stewart,Y,30-12-1899 00:03:10,ID0438,2021-01-08,N,30-12-1899 15:43:12,Admin Support,4,41
Diane,Y,30-12-1899 00:01:21,ID0439,2021-01-08,Y,30-12-1899 15:53:17,Streaming,4,40
Diane,Y,30-12-1899 00:05:21,ID0440,2021-01-08,Y,30-12-1899 15:53:17,Admin Support,2,55
Greg,Y,30-12-1899 00:00:53,ID0441,2021-01-08,Y,30-12-1899 15:54:43,Admin Support,3,92
Dan,Y,30-12-1899 00:01:38,ID0442,2021-01-08,Y,30-12-1899 15:54:43,Contract related,5,118
Dan,Y,30-12-1899 00:05:43,ID0443,2021-01-08,Y,30-12-1899 16:37:55,Streaming,3,82
Dan,Y,30-12-1899 00:01:20,ID0444,2021-01-08,Y,30-12-1899 16:37:55,Streaming,3,83
Jim,Y,30-12-1899 00:05:13,ID0445,2021-01-08,Y,30-12-1899 18:00:00,Payment related,2,78
Diane,Y,30-12-1899 00:05:14,ID0446,2021-01-08,N,30-12-1899 18:00:00,Payment related,5,111
Jim,Y,30-12-1899 00:05:22,ID0447,2021-01-09,Y,30-12-1899 09:07:12,Contract related,4,107
Martha,Y,30-12-1899 00:04:03,ID0448,2021-01-09,Y,30-12-1899 09:07:12,Streaming,2,108
Greg,Y,30-12-1899 00:02:39,ID0449,2021-01-09,Y,30-12-1899 09:24:29,Payment related,5,97
Dan,Y,30-12-1899 00:06:20,ID0450,2021-01-09,Y,30-12-1899 09:24:29,Streaming,5,31
Martha,Y,30-12-1899 00:01:49,ID0451,2021-01-09,Y,30-12-1899 09:34:34,Payment related,4,20
Jim,Y,30-12-1899 00:06:53,ID0452,2021-01-09,Y,30-12-1899 09:34:34,Admin Support,3,110
Dan,Y,30-12-1899 00:05:02,ID0453,2021-01-09,Y,30-12-1899 10:22:05,Technical Support,5,86
Becky,Y,30-12-1899 00:02:11,ID0454,2021-01-09,Y,30-12-1899 10:22:05,Streaming,4,77
Diane,Y,30-12-1899 00:06:47,ID0455,2021-01-09,Y,30-12-1899 10:29:17,Streaming,3,119
Martha,N,,ID0456,2021-01-09,N,30-12-1899 10:29:17,Admin Support,,
Jim,Y,30-12-1899 00:03:06,ID0457,2021-01-09,Y,30-12-1899 10:32:10,Technical Support,3,13
Stewart,Y,30-12-1899 00:02:27,ID0458,2021-01-09,Y,30-12-1899 10:32:10,Payment related,5,106
Joe,Y,30-12-1899 00:05:25,ID0459,2021-01-09,Y,30-12-1899 10:58:05,Payment related,3,35
Martha,Y,30-12-1899 00:05:23,ID0460,2021-01-09,N,30-12-1899 10:58:05,Contract related,3,46
Stewart,Y,30-12-1899 00:06:15,ID0461,2021-01-09,N,30-12-1899 11:05:17,Admin Support,3,24
Stewart,Y,30-12-1899 00:06:33,ID0462,2021-01-09,Y,30-12-1899 11:05:17,Streaming,5,88
Joe,Y,30-12-1899 00:02:42,ID0463,2021-01-09,Y,30-12-1899 11:11:02,Admin Support,3,81
Jim,Y,30-12-1899 00:04:33,ID0464,2021-01-09,Y,30-12-1899 11:11:02,Payment related,3,96
Becky,Y,30-12-1899 00:06:05,ID0465,2021-01-09,Y,30-12-1899 11:16:48,Admin Support,3,46
Dan,Y,30-12-1899 00:01:40,ID0466,2021-01-09,Y,30-12-1899 11:16:48,Contract related,4,25
Stewart,Y,30-12-1899 00:02:07,ID0467,2021-01-09,Y,30-12-1899 11:25:26,Admin Support,4,81
Dan,N,,ID0468,2021-01-09,N,30-12-1899 11:25:26,Payment related,,
Dan,Y,30-12-1899 00:06:50,ID0469,2021-01-09,Y,30-12-1899 11:48:29,Technical Support,1,97
Martha,Y,30-12-1899 00:03:16,ID0470,2021-01-09,Y,30-12-1899 11:48:29,Technical Support,5,116
Joe,N,,ID0471,2021-01-09,N,30-12-1899 11:48:29,Payment related,,
Dan,N,,ID0472,2021-01-09,N,30-12-1899 11:48:29,Admin Support,,
Becky,Y,30-12-1899 00:05:45,ID0473,2021-01-09,Y,30-12-1899 11:48:29,Payment related,5,87
Dan,Y,30-12-1899 00:00:35,ID0474,2021-01-09,Y,30-12-1899 11:48:29,Technical Support,4,43
Greg,Y,30-12-1899 00:04:48,ID0475,2021-01-09,Y,30-12-1899 11:55:41,Contract related,3,102
Dan,Y,30-12-1899 00:05:49,ID0476,2021-01-09,Y,30-12-1899 11:55:41,Payment related,5,95
Dan,Y,30-12-1899 00:04:45,ID0477,2021-01-09,Y,30-12-1899 12:31:41,Technical Support,3,108
Dan,Y,30-12-1899 00:02:11,ID0478,2021-01-09,Y,30-12-1899 12:31:41,Admin Support,4,80
Diane,Y,30-12-1899 00:00:36,ID0479,2021-01-09,Y,30-12-1899 12:33:07,Payment related,5,61
Greg,Y,30-12-1899 00:05:05,ID0480,2021-01-09,Y,30-12-1899 12:33:07,Contract related,5,18
Joe,N,,ID0481,2021-01-09,N,30-12-1899 12:40:19,Payment related,,
Becky,Y,30-12-1899 00:00:54,ID0482,2021-01-09,N,30-12-1899 12:40:19,Admin Support,4,10
Diane,Y,30-12-1899 00:02:25,ID0483,2021-01-09,Y,30-12-1899 12:50:24,Payment related,3,92
Jim,N,,ID0484,2021-01-09,N,30-12-1899 12:50:24,Technical Support,,
Becky,Y,30-12-1899 00:04:28,ID0485,2021-01-09,Y,30-12-1899 13:03:22,Contract related,1,120
Dan,Y,30-12-1899 00:04:59,ID0486,2021-01-09,Y,30-12-1899 13:03:22,Technical Support,3,63
Becky,N,,ID0487,2021-01-09,N,30-12-1899 13:39:22,Streaming,,
Joe,Y,30-12-1899 00:05:30,ID0488,2021-01-09,Y,30-12-1899 13:39:22,Streaming,3,101
Joe,Y,30-12-1899 00:01:20,ID0489,2021-01-09,Y,30-12-1899 13:59:31,Payment related,1,105
Joe,Y,30-12-1899 00:01:38,ID0490,2021-01-09,Y,30-12-1899 13:59:31,Contract related,4,21
Joe,Y,30-12-1899 00:05:10,ID0491,2021-01-09,Y,30-12-1899 14:12:29,Payment related,4,34
Stewart,Y,30-12-1899 00:03:25,ID0492,2021-01-09,Y,30-12-1899 14:12:29,Technical Support,1,78
Diane,Y,30-12-1899 00:02:54,ID0493,2021-01-09,Y,30-12-1899 14:19:41,Streaming,3,44
Joe,Y,30-12-1899 00:01:43,ID0494,2021-01-09,Y,30-12-1899 14:19:41,Admin Support,1,98
Martha,Y,30-12-1899 00:03:23,ID0495,2021-01-09,Y,30-12-1899 14:51:22,Payment related,1,23
Stewart,Y,30-12-1899 00:06:20,ID0496,2021-01-09,Y,30-12-1899 14:51:22,Admin Support,3,28
Joe,N,,ID0497,2021-01-09,N,30-12-1899 15:43:12,Technical Support,,
Martha,Y,30-12-1899 00:01:03,ID0498,2021-01-09,Y,30-12-1899 15:43:12,Admin Support,5,43
Stewart,N,,ID0499,2021-01-09,N,30-12-1899 16:58:05,Streaming,,
Martha,N,,ID0500,2021-01-09,N,30-12-1899 16:58:05,Contract related,,
Diane,Y,30-12-1899 00:00:50,ID0501,2021-01-09,Y,30-12-1899 17:05:17,Payment related,4,119
Dan,Y,30-12-1899 00:02:54,ID0502,2021-01-09,Y,30-12-1899 17:05:17,Payment related,5,32
Greg,Y,30-12-1899 00:04:17,ID0503,2021-01-09,N,30-12-1899 17:21:07,Streaming,3,50
Jim,N,,ID0504,2021-01-09,N,30-12-1899 17:21:07,Admin Support,,
Joe,Y,30-12-1899 00:04:46,ID0505,2021-01-09,Y,30-12-1899 17:22:34,Payment related,4,35
Jim,Y,30-12-1899 00:02:43,ID0506,2021-01-09,Y,30-12-1899 17:22:34,Contract related,3,27
Stewart,Y,30-12-1899 00:03:20,ID0507,2021-01-09,Y,30-12-1899 17:24:00,Streaming,4,121
Becky,Y,30-12-1899 00:06:58,ID0508,2021-01-09,Y,30-12-1899 17:24:00,Streaming,2,42
Greg,N,,ID0509,2021-01-09,N,30-12-1899 17:28:19,Technical Support,,
Dan,N,,ID0510,2021-01-09,N,30-12-1899 17:28:19,Technical Support,,
